0.001465384615384613,0.37648148148148153,0.4477555555555555,0.4866666666666667,0.5571289090909091,0.8442382500000001,0.24169921875,0.5874023809523811,0.6967773437504836,0.6713867187534884,0.8217777777777778,0.9213866666666665,0.7065435897435897,0.33838,0.132324,0.8569327272727273,0.8549805714285714,0.19775199999999993,0.5385800000000001,0.3461914062444444,0.52490234375,0.12255859374285709,0.82568359375,0.503418,0.8061523636363636,0.19384800000000002
0.5014653846153846,0.8764814814814815,0.9477555555555554,0.9866666666666666,0.057128909090909084,0.3442382500000001,0.74169921875,0.08740238095238094,0.19677734375048345,0.1713867187534884,0.3217777777777777,0.4213866666666665,0.20654358974358974,0.8383799999999999,0.6323239999999999,0.3569327272727273,0.3549805714285714,0.6977519999999999,0.03858,0.8461914062444444,0.02490234375,0.622558593742857,0.32568359375,0.0034180000000000044,0.30615236363636367,0.693848
0.7514653846153846,0.12648148148148147,0.19775555555555552,0.2366666666666667,0.30712890909090906,0.09423825000000008,0.49169921875,0.337402380952381,0.44677734375048356,0.4213867187534884,0.07177777777777776,0.1713866666666667,0.9565435897435897,0.08838000000000001,0.8823240000000001,0.6069327272727272,0.10498057142857142,0.44775199999999993,0.28857999999999995,0.0961914062444444,0.77490234375,0.872558593742857,0.57568359375,0.753418,0.5561523636363637,0.943848
0.2514653846153846,0.6264814814814814,0.6977555555555556,0.7366666666666667,0.8071289090909091,0.5942382500000001,0.99169921875,0.8374023809523811,0.9467773437504836,0.9213867187534884,0.5717777777777778,0.6713866666666665,0.4565435897435897,0.58838,0.38232399999999994,0.10693272727272728,0.6049805714285714,0.9477519999999999,0.7885800000000001,0.5961914062444444,0.27490234375,0.3725585937428571,0.07568359375,0.253418,0.056152363636363625,0.443848
0.3764653846153846,0.0014814814814814853,0.8227555555555555,0.6118181818181818,0.9321289090909091,0.9692382500000001,0.36669921875,0.462402380952381,0.32177734375048356,0.0463867187534884,0.19677777777777777,0.5463866666666666,0.8315435897435897,0.9633799999999998,0.257324,0.23193272727272723,0.7299805714285714,0.8227519999999999,0.41357999999999995,0.4711914062444444,0.64990234375,0.24755859374285707,0.70068359375,0.37841800000000003,0.18115236363636364,0.818848
0.8764653846153845,0.5014814814814815,0.3227555555555555,0.11181818181818182,0.43212890909090906,0.4692382500000001,0.86669921875,0.9624023809523811,0.8217773437504836,0.5463867187534884,0.6967777777777777,0.046386666666666604,0.3315435897435897,0.4633799999999999,0.7573239999999999,0.7319327272727271,0.22998057142857142,0.32275199999999993,0.9135800000000002,0.9711914062444444,0.14990234375,0.747558593742857,0.20068359375,0.8784179999999999,0.6811523636363636,0.318848
0.6264653846153846,0.2514814814814815,0.5727555555555556,0.8618181818181817,0.1821289090909091,0.21923825000000008,0.11669921875,0.7124023809523811,0.5717773437504836,0.7963867187534884,0.9467777777777777,0.29638666666666663,0.5815435897435898,0.7133799999999999,0.5073239999999999,0.48193272727272723,0.4799805714285714,0.5727519999999999,0.66358,0.2211914062444444,0.89990234375,0.997558593742857,0.95068359375,0.12841799999999998,0.43115236363636367,0.06884800000000002
0.12646538461538462,0.7514814814814815,0.07275555555555556,0.3618181818181818,0.6821289090909091,0.7192382500000001,0.61669921875,0.21240238095238095,0.07177734375048345,0.2963867187534884,0.4467777777777778,0.7963866666666666,0.08154358974358973,0.21338000000000001,0.007323999999999997,0.9819327272727271,0.9799805714285714,0.07275199999999993,0.16357999999999998,0.7211914062444444,0.39990234375,0.4975585937428571,0.45068359375,0.628418,0.9311523636363636,0.568848
0.18896538461538462,0.18896296296296294,0.5102555555555556,0.049393939393939386,0.11962890909090908,0.5317382500000001,0.30419921875,0.399902380952381,0.25927734375048356,0.9838867187534884,0.3842755555555556,0.9838866666666667,0.26904102564102567,0.65088,0.9448240000000001,0.16943272727272723,0.042479999999999976,0.8852519999999999,0.47608,0.0336914062444444,0.71240234375,0.685058593742857,0.88818359375,0.44091800000000003,0.7436523636363636,0.13134800000000002
0.6889653846153845,0.688962962962963,0.010255555555555558,0.5493939393939394,0.6196289090909091,0.03173825000000008,0.80419921875,0.8999023809523811,0.7592773437504836,0.4838867187534884,0.8842755555555555,0.48388666666666663,0.7690410256410255,0.15088,0.44482399999999994,0.6694327272727273,0.54248,0.38525199999999993,0.97608,0.5336914062444444,0.21240234375,0.18505859374285707,0.38818359375,0.9409179999999999,0.24365236363636364,0.631348
